"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Pennsylvania","42","2015","2015","May, 2015","2015/05","Monday","2","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","May, 2015","2015/05","Tuesday","3","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","May, 2015","2015/05","Wednesday","4","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","May, 2015","2015/05","Thursday","5","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","May, 2015","2015/05","Friday","6","Renal failure","N17-N19",72,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","May, 2015","2015/05","Saturday","7","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Sunday","1","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Monday","2","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Tuesday","3","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Wednesday","4","Renal failure","N17-N19",41,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Thursday","5","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Friday","6","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jun., 2015","2015/06","Saturday","7","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Sunday","1","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Monday","2","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Tuesday","3","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Wednesday","4","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Thursday","5","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Friday","6","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Jul., 2015","2015/07","Saturday","7","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Sunday","1","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Monday","2","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Tuesday","3","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Wednesday","4","Renal failure","N17-N19",44,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Thursday","5","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Friday","6","Renal failure","N17-N19",34,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Aug., 2015","2015/08","Saturday","7","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Sunday","1","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Monday","2","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Tuesday","3","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Wednesday","4","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Thursday","5","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Friday","6","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Sep., 2015","2015/09","Saturday","7","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Sunday","1","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Monday","2","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Tuesday","3","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Wednesday","4","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Thursday","5","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Friday","6","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Oct., 2015","2015/10","Saturday","7","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Sunday","1","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Monday","2","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Tuesday","3","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Wednesday","4","Renal failure","N17-N19",39,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Thursday","5","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Friday","6","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Nov., 2015","2015/11","Saturday","7","Renal failure","N17-N19",46,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Sunday","1","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Monday","2","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Tuesday","3","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Wednesday","4","Renal failure","N17-N19",70,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Thursday","5","Renal failure","N17-N19",74,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Friday","6","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015","Dec., 2015","2015/12","Saturday","7","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Sunday","1","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Monday","2","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Tuesday","3","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Wednesday","4","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Thursday","5","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Friday","6","Renal failure","N17-N19",71,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jan., 2016","2016/01","Saturday","7","Renal failure","N17-N19",76,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Sunday","1","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Monday","2","Renal failure","N17-N19",77,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Tuesday","3","Renal failure","N17-N19",70,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Wednesday","4","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Thursday","5","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Friday","6","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Feb., 2016","2016/02","Saturday","7","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Sunday","1","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Monday","2","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Tuesday","3","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Wednesday","4","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Thursday","5","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Friday","6","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Mar., 2016","2016/03","Saturday","7","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Sunday","1","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Monday","2","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Tuesday","3","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Wednesday","4","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Thursday","5","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Friday","6","Renal failure","N17-N19",82,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Apr., 2016","2016/04","Saturday","7","Renal failure","N17-N19",70,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Sunday","1","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Monday","2","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Tuesday","3","Renal failure","N17-N19",76,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Wednesday","4","Renal failure","N17-N19",70,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Thursday","5","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Friday","6","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","May, 2016","2016/05","Saturday","7","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Sunday","1","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Monday","2","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Tuesday","3","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Wednesday","4","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Thursday","5","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Friday","6","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jun., 2016","2016/06","Saturday","7","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Sunday","1","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Monday","2","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Tuesday","3","Renal failure","N17-N19",40,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Wednesday","4","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Thursday","5","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Friday","6","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Jul., 2016","2016/07","Saturday","7","Renal failure","N17-N19",72,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Sunday","1","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Monday","2","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Tuesday","3","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Wednesday","4","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Thursday","5","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Friday","6","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Aug., 2016","2016/08","Saturday","7","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Sunday","1","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Monday","2","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Tuesday","3","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Wednesday","4","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Thursday","5","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Friday","6","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Sep., 2016","2016/09","Saturday","7","Renal failure","N17-N19",37,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Sunday","1","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Monday","2","Renal failure","N17-N19",80,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Tuesday","3","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Wednesday","4","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Thursday","5","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Friday","6","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Oct., 2016","2016/10","Saturday","7","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Sunday","1","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Monday","2","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Tuesday","3","Renal failure","N17-N19",69,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Wednesday","4","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Thursday","5","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Friday","6","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Nov., 2016","2016/11","Saturday","7","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Sunday","1","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Monday","2","Renal failure","N17-N19",76,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Tuesday","3","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Wednesday","4","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Thursday","5","Renal failure","N17-N19",74,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Friday","6","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016","Dec., 2016","2016/12","Saturday","7","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Sunday","1","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Monday","2","Renal failure","N17-N19",82,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Tuesday","3","Renal failure","N17-N19",81,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Wednesday","4","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Thursday","5","Renal failure","N17-N19",60,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Friday","6","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jan., 2017","2017/01","Saturday","7","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Sunday","1","Renal failure","N17-N19",52,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Monday","2","Renal failure","N17-N19",81,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Tuesday","3","Renal failure","N17-N19",71,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Wednesday","4","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Thursday","5","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Friday","6","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Feb., 2017","2017/02","Saturday","7","Renal failure","N17-N19",71,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Sunday","1","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Monday","2","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Tuesday","3","Renal failure","N17-N19",84,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Wednesday","4","Renal failure","N17-N19",85,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Thursday","5","Renal failure","N17-N19",74,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Friday","6","Renal failure","N17-N19",76,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Mar., 2017","2017/03","Saturday","7","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Sunday","1","Renal failure","N17-N19",81,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Monday","2","Renal failure","N17-N19",73,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Tuesday","3","Renal failure","N17-N19",56,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Wednesday","4","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Thursday","5","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Friday","6","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Apr., 2017","2017/04","Saturday","7","Renal failure","N17-N19",82,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Sunday","1","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Monday","2","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Tuesday","3","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Wednesday","4","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Thursday","5","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Friday","6","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","May, 2017","2017/05","Saturday","7","Renal failure","N17-N19",61,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Sunday","1","Renal failure","N17-N19",51,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Monday","2","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Tuesday","3","Renal failure","N17-N19",53,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Wednesday","4","Renal failure","N17-N19",43,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Thursday","5","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Friday","6","Renal failure","N17-N19",76,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jun., 2017","2017/06","Saturday","7","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Sunday","1","Renal failure","N17-N19",68,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Monday","2","Renal failure","N17-N19",74,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Tuesday","3","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Wednesday","4","Renal failure","N17-N19",57,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Thursday","5","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Friday","6","Renal failure","N17-N19",47,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Jul., 2017","2017/07","Saturday","7","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Sunday","1","Renal failure","N17-N19",55,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Monday","2","Renal failure","N17-N19",39,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Tuesday","3","Renal failure","N17-N19",65,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Wednesday","4","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Thursday","5","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Friday","6","Renal failure","N17-N19",48,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Aug., 2017","2017/08","Saturday","7","Renal failure","N17-N19",63,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Sunday","1","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Monday","2","Renal failure","N17-N19",58,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Tuesday","3","Renal failure","N17-N19",50,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Wednesday","4","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Thursday","5","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Friday","6","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Sep., 2017","2017/09","Saturday","7","Renal failure","N17-N19",66,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Sunday","1","Renal failure","N17-N19",62,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Monday","2","Renal failure","N17-N19",67,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Tuesday","3","Renal failure","N17-N19",75,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Wednesday","4","Renal failure","N17-N19",59,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Thursday","5","Renal failure","N17-N19",49,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Friday","6","Renal failure","N17-N19",45,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Oct., 2017","2017/10","Saturday","7","Renal failure","N17-N19",54,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Nov., 2017","2017/11","Sunday","1","Renal failure","N17-N19",64,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017","Nov., 2017","2017/11","Monday","2","Renal failure","N17-N19",61,Not Applicable,Not Applicable
